concept_id,source_label,native_category,semantic_role,canonical_role_iri,occurrence_count,workflow_ids,mapping_state,current_decision,current_anchor_iri,proposed_definition,source_evidence_excerpt,definition_basis,recommended_review_action,definition_status,reviewer_definition,reviewer_decision,review_notes,candidate_h2kg_terms,neighbor_context 
https://w3id.org/h2kg/decode/workflow/concept/catalyst-support-contact-angle-material,Catalyst support contact angle,material,Property,https://w3id.org/h2kg/hydrogen-ontology#Property,1,iet-ink-to-composition-model,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/catalyst-support-contact-angle-material,"A measurable, calculated, or derived scientific characteristic denoted ""Catalyst support contact angle"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#NickelOnCarbonCatalyst"", ""label"": ""Nickel On Carbon Catalyst"", ""score"": 0.73}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrocatalystSupportStabilityPercent"", ""label"": ""Electrocatalyst Support Stability Percent"", ""score"": 0.698}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CoAAPyrCatalyst"", ""label"": ""Co AA Pyr Catalyst"", ""score"": 0.667}]",IET ink to composition model
https://w3id.org/h2kg/decode/workflow/concept/catalyst-support-density-material,Catalyst support density,material,Property,https://w3id.org/h2kg/hydrogen-ontology#Property,4,0d-particle-population-degradation-model-coupled-with-performance-model-prediction; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction-without-fitting-methods; image-fib-tomography-dataparameter-extraction-3d; image-parameter-extraction-2d,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/catalyst-support-density-material,"A measurable, calculated, or derived scientific characteristic denoted ""Catalyst support density"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrocatalystSupportStabilityPercent"", ""label"": ""Electrocatalyst Support Stability Percent"", ""score"": 0.737}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystPowder"", ""label"": ""Catalyst Powder"", ""score"": 0.696}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#NiPBCatalyst"", ""label"": ""Ni PB Catalyst"", ""score"": 0.684}]",0D Particle population degradation model coupled with performance model (prediction); Image FIB tomography dataparameter extraction 3D; Image parameter extraction 2D
https://w3id.org/h2kg/decode/workflow/concept/catalyst-support-particle-diameter-material,Catalyst support particle diameter,material,Matter,https://w3id.org/h2kg/hydrogen-ontology#Matter,2,image-tem-data-parameter-extraction-3d; sem-and-fib-powder,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/catalyst-support-particle-diameter-material,"A material, component, chemical species, phase, specimen, or assembly denoted ""Catalyst support particle diameter"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystParticleDiameter"", ""label"": ""Catalyst Particle Diameter"", ""score"": 0.867}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PtParticleSize"", ""label"": ""Pt Particle Size"", ""score"": 0.741}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CarbonPrimaryParticleDiameter"", ""label"": ""Carbon Primary Particle Diameter"", ""score"": 0.697}]",Image TEM data parameter extraction 3D; SEM and FIB (powder)
https://w3id.org/h2kg/decode/workflow/concept/catalyst-surface-tension-component,Catalyst surface tension,component,Property,https://w3id.org/h2kg/hydrogen-ontology#Property,5,0d-particle-population-degradation-model-coupled-with-performance-model-fitting; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction-without-fitting-methods; 0d-particle-population-degradation-model-fitting; 0d-particle-population-degradation-model-prediction,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/catalyst-surface-tension-component,"A measurable, calculated, or derived scientific characteristic denoted ""Catalyst surface tension"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SurfaceTension"", ""label"": ""Surface Tension"", ""score"": 0.769}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SolventPropertyMeasurement"", ""label"": ""Solvent Property Measurement"", ""score"": 0.745}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystInk"", ""label"": ""Catalyst Ink"", ""score"": 0.732}]",0D Particle population degradation model (fitting); 0D Particle population degradation model (prediction); 0D Particle population degradation model coupled with performance model (fitting); 0D Particle population degradation model coupled with performance model (prediction)
https://w3id.org/h2kg/decode/workflow/concept/catalyst-support-ratio-component,Catalyst-support ratio,component,Parameter,https://w3id.org/h2kg/hydrogen-ontology#Parameter,7,0d-particle-population-degradation-model-coupled-with-performance-model-prediction; 0d-particle-population-degradation-model-coupled-with-performance-model-prediction-without-fitting-methods; iet-composition-to-property-model; iet-ink-to-composition-model; image-fib-tomography-dataparameter-extraction-3d; image-parameter-extraction-2d; image-tem-data-parameter-extraction-3d,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/catalyst-support-ratio-component,"A specified, controlled, reported, or model-input condition or quantity denoted ""Catalyst-support ratio"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystPlatinumMassFraction"", ""label"": ""Catalyst Platinum Mass Fraction"", ""score"": 0.756}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PDMSBaseToCatalystWeightRatio"", ""label"": ""PDMS Base To Catalyst Weight Ratio"", ""score"": 0.727}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PtAlloyCatalyst"", ""label"": ""Pt Alloy Catalyst"", ""score"": 0.722}]",0D Particle population degradation model coupled with performance model (prediction); IET composition to property model; IET ink to composition model; Image FIB tomography dataparameter extraction 3D; Image TEM data parameter extraction 3D; Image parameter extraction 2D
https://w3id.org/h2kg/decode/workflow/concept/catalysts-for-molecular-probe-synthesis-material,Catalysts for molecular probe synthesis,material,Matter,https://w3id.org/h2kg/hydrogen-ontology#Matter,1,development-of-ratiometric-fluorescent-probes-for-local-ph-assessement-in-alkaline-media,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/catalysts-for-molecular-probe-synthesis-material,"A material, component, chemical species, phase, specimen, or assembly denoted ""Catalysts for molecular probe synthesis"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ColloidalSynthesisProcess"", ""label"": ""Colloidal Synthesis Process"", ""score"": 0.606}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#FluorineWeightPercentInCatalystLayer"", ""label"": ""Fluorine Weight Percent In Catalyst Layer"", ""score"": 0.6}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystLayerThicknessMeasurement"", ""label"": ""Catalyst Layer Thickness Measurement"", ""score"": 0.587}]",Development of ratiometric fluorescent probes for local pH assessement in alkaline media
https://w3id.org/h2kg/decode/workflow/concept/cathode-eis-device,Cathode EIS,device,Data,https://w3id.org/h2kg/hydrogen-ontology#Data,2,iet-1d-mea-with-water-transport-eis-model; iet-1d-mea-with-water-transport-in-ccl-eis-model,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/cathode-eis-device,"A recorded, calculated, image-based, or otherwise structured data artifact denoted ""Cathode EIS"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CathodeGDE"", ""label"": ""Cathode GDE"", ""score"": 0.818}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CathodeStoichiometricRatio"", ""label"": ""Cathode Stoichiometric Ratio"", ""score"": 0.778}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CathodeResistance"", ""label"": ""Cathode Resistance"", ""score"": 0.759}]",IET 1D MEA with water transport EIS model; IET 1D MEA with water transport in CCL EIS model
https://w3id.org/h2kg/decode/workflow/concept/ccl-3d-tem-voxel-data-raw-meso,CCL 3D TEM voxel data raw,meso,Data,https://w3id.org/h2kg/hydrogen-ontology#Data,3,electron-tomography-for-pt-c-and-ionomer-distribution-in-cl; high-resolution-electron-tomography-for-accessing-pt-and-ionomer-distribution-on-carbon-aggregate; image-classification-on-tem-data,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-tem-voxel-data-raw-meso,"A recorded, calculated, image-based, or otherwise structured data artifact denoted ""CCL 3D TEM voxel data raw"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,[],"Electron tomography for Pt, C and ionomer distribution in CL; High resolution electron tomography for accessing Pt and ionomer distribution on carbon aggregate; Image classification on TEM data"
https://w3id.org/h2kg/decode/workflow/concept/ccl-3d-voxel-data-classified-meso,CCL 3D voxel data classified,meso,Data,https://w3id.org/h2kg/hydrogen-ontology#Data,12,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies; fib-sem-on-cl-material; image-classification-of-fib-tomography-data; image-classification-on-nm-scale; image-fib-tomography-dataparameter-extraction-3d; inpt-cl-process-model; ionomer-reconstruction-in-ccl-3d-images; voxel-based-3d-effective-diffusivity-simulation; voxel-based-3d-electric-conductiviy-simulation; voxel-based-3d-permability-simulation; voxel-based-3d-thermal-conductivity-simulation; water-retention-curve-simulation,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified,"A recorded, calculated, image-based, or otherwise structured data artifact denoted ""CCL 3D voxel data classified"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,[],AI-based generation of structural digital twins of multi-scale tomographies; FIB-SEM on CL material; INPT CL process model; Image FIB tomography dataparameter extraction 3D; Image classification of FIB tomography data; Image classification on nm scale; Ionomer reconstruction in CCL 3D images; Voxel based 3D Effective Diffusivity simulation; Voxel based 3D Electric conductiviy simulation; Voxel based 3D Permability simulation; Voxel based 3D Thermal conductivity simulation; Water retention curve simulation
https://w3id.org/h2kg/decode/workflow/concept/ccl-3d-voxel-data-classified-with-ionomer-and-pt-meso,CCL 3D voxel data classified with ionomer and Pt,meso,Data,https://w3id.org/h2kg/hydrogen-ontology#Data,9,determination-of-cl-saturation-by-saxs-or-sans; distribution-of-contact-angles-in-ccl-fib-sem-image-from-ionomer-reconstruction; electron-tomography-for-pt-c-and-ionomer-distribution-in-cl; high-resolution-electron-tomography-for-accessing-pt-and-ionomer-distribution-on-carbon-aggregate; image-based-ccl-effective-transport-property-computation-from-numerical-simulations; image-classification-on-tem-data; image-tem-data-parameter-extraction-3d; inpt-cl-process-model; ionomer-reconstruction-in-ccl-3d-images,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-classified-with-ionomer-and-pt-meso,"A recorded, calculated, image-based, or otherwise structured data artifact denoted ""CCL 3D voxel data classified with ionomer and Pt"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,[],"Determination of CL saturation by SAXS/SANS; Distribution of contact angles in CCL FIB-SEM image from ionomer reconstruction; Electron tomography for Pt, C and ionomer distribution in CL; High resolution electron tomography for accessing Pt and ionomer distribution on carbon aggregate; INPT CL process model; Image TEM data parameter extraction 3D; Image based CCL effective transport property computation from numerical simulations; Image classification on TEM data; Ionomer reconstruction in CCL 3D images"
https://w3id.org/h2kg/decode/workflow/concept/ccl-3d-voxel-data-raw-meso,CCL 3D voxel data raw,meso,Data,https://w3id.org/h2kg/hydrogen-ontology#Data,4,fib-measurements-on-gdl-or-mpl-and-catalyst-materials; fib-sem-on-cl-material; image-classification-of-fib-tomography-data; image-classification-on-nm-scale,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-raw-meso,"A recorded, calculated, image-based, or otherwise structured data artifact denoted ""CCL 3D voxel data raw"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,[],FIB measurements on GDL/MPL and catalyst materials.; FIB-SEM on CL material; Image classification of FIB tomography data; Image classification on nm scale
https://w3id.org/h2kg/decode/workflow/concept/ccl-3d-voxel-data-wet-classified-meso,CCL 3D voxel data wet classified,meso,Data,https://w3id.org/h2kg/hydrogen-ontology#Data,1,determination-of-cl-saturation-by-saxs-or-sans,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-3d-voxel-data-wet-classified-meso,"A recorded, calculated, image-based, or otherwise structured data artifact denoted ""CCL 3D voxel data wet classified"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,[],Determination of CL saturation by SAXS/SANS
https://w3id.org/h2kg/decode/workflow/concept/ccl-average-pore-radius-component,CCL average pore radius,component,Property,https://w3id.org/h2kg/hydrogen-ontology#Property,3,cea-mea-model-europium-2d; fitting-of-the-europium-model; microscopy-sem-and-optical-in-mea-cross-section,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-average-pore-radius-component,"A measurable, calculated, or derived scientific characteristic denoted ""CCL average pore radius"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AveragePoreDiameter"", ""label"": ""Average Pore Diameter"", ""score"": 0.7}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AveragePoreSize"", ""label"": ""Average Pore Size"", ""score"": 0.7}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#InterAgglomeratePoreSize"", ""label"": ""Inter Agglomerate Pore Size"", ""score"": 0.7}]",CEA MEA model (Europium 2D); Fitting of the Europium model; Microscopy (SEM and optical) in MEA cross section
https://w3id.org/h2kg/decode/workflow/concept/ccl-breakthrough-pressure-component,CCL breakthrough pressure,component,Parameter,https://w3id.org/h2kg/hydrogen-ontology#Parameter,1,water-retention-curve-simulation,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-breakthrough-pressure-component,"A specified, controlled, reported, or model-input condition or quantity denoted ""CCL breakthrough pressure"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CellPressure"", ""label"": ""Cell Pressure"", ""score"": 0.652}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AmbientPressureChemicalVaporDepositionSynthesis"", ""label"": ""Ambient Pressure Chemical Vapor Deposition Synthesis"", ""score"": 0.622}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SprayAirPressure"", ""label"": ""Spray Air Pressure"", ""score"": 0.619}]",Water retention curve simulation
https://w3id.org/h2kg/decode/workflow/concept/ccl-coating-process-parameters-process,CCL coating process parameters,process,Parameter,https://w3id.org/h2kg/hydrogen-ontology#Parameter,1,inpt-cl-process-model,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-coating-process-parameters-process,"A specified, controlled, reported, or model-input condition or quantity denoted ""CCL coating process parameters"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SprayCoatingParameterSpecification"", ""label"": ""Spray Coating Parameter Specification"", ""score"": 0.778}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DipCoatingProcess"", ""label"": ""Dip Coating Process"", ""score"": 0.694}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#MembraneCastingProcess"", ""label"": ""Membrane Casting Process"", ""score"": 0.667}]",INPT CL process model
https://w3id.org/h2kg/decode/workflow/concept/ccl-conductivity-component,CCL conductivity,component,Property,https://w3id.org/h2kg/hydrogen-ontology#Property,3,cea-mea-model-europium-2d; fitting-of-the-europium-model; voxel-based-3d-electric-conductiviy-simulation,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-conductivity-component,"A measurable, calculated, or derived scientific characteristic denoted ""CCL conductivity"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ConductivityDataset"", ""label"": ""Conductivity Dataset"", ""score"": 0.727}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectronicConductivityLossPercent"", ""label"": ""Electronic Conductivity Loss Percent"", ""score"": 0.727}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystLayerConductivityExponentB"", ""label"": ""Catalyst Layer Conductivity Exponent B"", ""score"": 0.714}]",CEA MEA model (Europium 2D); Fitting of the Europium model; Voxel based 3D Electric conductiviy simulation
https://w3id.org/h2kg/decode/workflow/concept/ccl-contact-angle-distribution-image-meso,CCL contact angle distribution image,meso,Data,https://w3id.org/h2kg/hydrogen-ontology#Data,1,distribution-of-contact-angles-in-ccl-fib-sem-image-from-ionomer-reconstruction,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-contact-angle-distribution-image-meso,"A recorded, calculated, image-based, or otherwise structured data artifact denoted ""CCL contact angle distribution image"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AgglomerateSizeDistributionDataset"", ""label"": ""Agglomerate Size Distribution Dataset"", ""score"": 0.677}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ContactAngle"", ""label"": ""Contact Angle"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ContactAngleGoniometer"", ""label"": ""Contact Angle Goniometer"", ""score"": 0.633}]",Distribution of contact angles in CCL FIB-SEM image from ionomer reconstruction
https://w3id.org/h2kg/decode/workflow/concept/ccl-contact-angle-distribution-statistics-component,CCL contact angle distribution statistics,component,Data,https://w3id.org/h2kg/hydrogen-ontology#Data,1,distribution-of-contact-angles-in-ccl-fib-sem-image-from-ionomer-reconstruction,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-contact-angle-distribution-statistics-component,"A recorded, calculated, image-based, or otherwise structured data artifact denoted ""CCL contact angle distribution statistics"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AgglomerateSizeDistributionDataset"", ""label"": ""Agglomerate Size Distribution Dataset"", ""score"": 0.629}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ContactAngle"", ""label"": ""Contact Angle"", ""score"": 0.613}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ContactAngleMeasurement"", ""label"": ""Contact Angle Measurement"", ""score"": 0.576}]",Distribution of contact angles in CCL FIB-SEM image from ionomer reconstruction
https://w3id.org/h2kg/decode/workflow/concept/ccl-cross-section-component,CCL cross section,component,Matter,https://w3id.org/h2kg/hydrogen-ontology#Matter,2,microscopy-sem-and-optical-in-mea-cross-section; sem-and-edx,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-cross-section-component,"A material, component, chemical species, phase, specimen, or assembly denoted ""CCL cross section"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CoReductionProcess"", ""label"": ""Co Reduction Process"", ""score"": 0.703}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystLayerCompositionSpecification"", ""label"": ""Catalyst Layer Composition Specification"", ""score"": 0.622}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ProjectionNumber"", ""label"": ""Projection Number"", ""score"": 0.606}]",Microscopy (SEM and optical) in MEA cross section; SEM and EDX
https://w3id.org/h2kg/decode/workflow/concept/ccl-cross-section-2d-pixel-data-containing-surface-information-of-element-distributions-meso,CCL cross section 2D pixel data containing surface information of element distributions,meso,Data,https://w3id.org/h2kg/hydrogen-ontology#Data,2,image-parameter-extraction-2d; sem-and-edx,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-cross-section-2d-pixel-data-containing-surface-information-of-element-distributions-meso,"A recorded, calculated, image-based, or otherwise structured data artifact denoted ""CCL cross section 2D pixel data containing surface information of element distributions"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,[],Image parameter extraction 2D; SEM and EDX
https://w3id.org/h2kg/decode/workflow/concept/ccl-current-density-distribution-macrohomogeneous-local,CCL current density distribution,macrohomogeneous local,Property,https://w3id.org/h2kg/hydrogen-ontology#Property,1,cea-mea-model-europium-2d,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-current-density-distribution-macrohomogeneous-local,"A measurable, calculated, or derived scientific characteristic denoted ""CCL current density distribution"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#LimitingCurrentDensity"", ""label"": ""Limiting Current Density"", ""score"": 0.75}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#MaximumCurrentDensity"", ""label"": ""Maximum Current Density"", ""score"": 0.721}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ShortCircuitCurrentDensity"", ""label"": ""Short Circuit Current Density"", ""score"": 0.721}]",CEA MEA model (Europium 2D)
https://w3id.org/h2kg/decode/workflow/concept/ccl-effective-catalyst-utilization-component,CCL effective catalyst utilization,component,Property,https://w3id.org/h2kg/hydrogen-ontology#Property,1,iet-1d-performance-model-for-mea-prediction,reviewed_decode,reviewed_decode_anchor,https://w3id.org/h2kg/decode/workflow/anchor/ccl-effective-catalyst-utilization-component,"A measurable, calculated, or derived scientific characteristic denoted ""CCL effective catalyst utilization"" in DECODE hydrogen-electrochemistry workflows.",,"Reviewed DECODE semantic role, source label, source workflow context, and direct-neighbor context. This is a draft for expert review, not an authoritative ontology definition.","Decide: strict H2KG alias, existing H2KG mapping, new reusable H2KG term, or retain reviewed DECODE anchor.",needs_human_review,,,,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PtUtilization"", ""label"": ""Pt Utilization"", ""score"": 0.741}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PtUtilizationRelativeIncrease"", ""label"": ""Pt Utilization Relative Increase"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CatalystLayerMicrostructureSimulation"", ""label"": ""Catalyst Layer Microstructure Simulation"", ""score"": 0.644}]",IET 1D Performance model for MEA (prediction)
